,fighter_id,fighter,peak_elo,current_elo,fights,win_streak,weight_class,last_fight_date
1504,gabriella_fernandes,Gabriella Fernandes,811.4,795.9,6,0,Women's Flyweight,2026-03-28
1505,carlo_pedersoli_jr,Carlo Pedersoli Jr,811.4,773.0,3,0,,2019-02-23
1506,evan_elder,Evan Elder,811.3,811.3,5,3,Lightweight,2025-04-26
1507,mana_martinez,Mana Martinez,811.2,788.4,4,0,Bantamweight,2023-03-04
1508,kleydson_rodrigues,Kleydson Rodrigues,811.0,778.2,4,0,Bantamweight,2024-05-18
1509,daniel_sarafian,Daniel Sarafian,811.0,780.2,6,0,,2016-02-21
1510,edgar_chairez,Edgar Chairez,810.9,810.9,5,2,Flyweight,2026-02-28
1511,brian_johnston,Brian Johnston,810.8,778.1,6,0,,1997-07-27
1512,colby_thicknesse,Colby Thicknesse,810.8,810.8,3,2,Bantamweight,2026-05-02
1513,sedriques_dumas,Sedriques Dumas,810.7,751.9,8,0,Middleweight,2026-04-25
1514,scott_askham,Scott Askham,810.6,782.3,6,0,,2017-03-18
1515,anthony_njokuani,Anthony Njokuani,810.6,784.4,8,0,,2014-10-04
1516,carlo_prater,Carlo Prater,810.4,781.7,3,0,,2012-10-05
1517,james_irvin,James Irvin,810.2,766.3,10,0,,2010-08-01
1518,greg_soto,Greg Soto,810.1,790.6,3,0,,2011-01-01
1519,peter_sobotta,Peter Sobotta,810.0,786.6,10,0,,2020-07-25
1520,charles_rosa,Charles Rosa,809.9,760.0,13,0,Featherweight,2022-07-23
1521,jessica_eye,Jessica Eye,809.8,757.0,15,0,Women's Flyweight,2022-07-02
1522,yosdenis_cedeno,Yosdenis Cedeno,809.5,774.5,4,0,,2015-07-11
1523,lance_gibson_jr,Lance Gibson Jr,809.5,809.5,2,1,Lightweight,2026-03-28
1524,alexander_yakovlev,Alexander Yakovlev,809.2,771.5,9,0,,2020-10-24
1525,brok_weaver,Brok Weaver,809.2,773.2,3,0,,2020-09-12
1526,timmy_cuamba,Timmy Cuamba,809.1,809.1,4,2,Bantamweight,2025-11-01
1527,ken_stone,Ken Stone,809.0,787.4,4,0,,2012-08-11
1528,klaudia_sygula,Klaudia Sygula,808.9,808.9,3,2,Women's Bantamweight,2026-02-07
1529,rizvan_kuniev,Rizvan Kuniev,808.8,808.8,2,1,Heavyweight,2026-02-07
1530,gauge_young,Gauge Young,808.7,808.7,3,2,Lightweight,2026-04-18
1531,ji_yeon_kim,Ji Yeon Kim,808.2,750.1,10,0,Women's Flyweight,2023-05-13
1532,noad_lahat,Noad Lahat,808.0,786.4,4,0,,2016-02-06
1533,sergey_morozov,Sergey Morozov,808.0,807.9,5,2,Bantamweight,2022-12-17
1534,xiao_long,Xiao Long,807.8,779.7,4,0,Bantamweight,2026-03-07
1535,gilbert_melendez,Gilbert Melendez,807.7,746.6,7,0,,2019-07-06
1536,reuben_duran,Reuben Duran,807.6,770.9,4,0,,2013-03-16
1537,austin_bashi,Austin Bashi,807.5,807.5,2,1,Featherweight,2025-08-02
1538,anthony_perosh,Anthony Perosh,807.3,775.4,12,0,,2015-11-14
1539,austin_hubbard,Austin Hubbard,807.0,760.9,12,0,Lightweight,2025-08-23
1540,alice_pereira,Alice Pereira,806.9,806.9,2,1,Women's Bantamweight,2026-04-04
1541,andrey_pulyaev,Andrey Pulyaev,806.6,791.3,3,0,Middleweight,2026-01-24
1542,markus_perez,Markus Perez,806.4,754.9,7,0,,2021-01-20
1543,lando_vannata,Lando Vannata,806.3,751.9,14,0,Lightweight,2026-04-04
1544,chris_wilson,Chris Wilson,806.1,771.9,4,0,,2009-09-16
1545,sean_oconnell,Sean Oconnell,806.1,760.1,7,0,,2016-12-09
1546,curt_warburton,Curt Warburton,805.9,791.4,3,0,,2011-06-26
1547,julius_walker,Julius Walker,805.9,789.5,3,0,Light Heavyweight,2026-02-07
1548,jarjis_danho,Jarjis Danho,805.9,805.9,3,1,,2021-04-10
1549,luan_chagas,Luan Chagas,805.8,787.9,4,0,,2018-04-21
1550,carlos_leal,Carlos Leal,805.8,803.7,4,1,Welterweight,2026-02-21
1551,francisco_prado,Francisco Prado,805.8,754.3,6,0,Welterweight,2026-04-11
1552,wanderlei_silva,Wanderlei Silva,805.8,805.3,12,1,Light Heavyweight,2013-03-02
1553,jordan_rinaldi,Jordan Rinaldi,805.7,786.8,5,0,,2019-03-16
1554,vaughan_lee,Vaughan Lee,805.5,769.3,8,0,,2015-07-18
1555,mike_rodriguez,Mike Rodriguez,805.5,757.1,7,0,Light Heavyweight,2021-09-18
1556,geane_herrera,Geane Herrera,805.5,776.3,4,0,,2016-11-26
1557,rongzhu,Rongzhu,805.4,796.2,6,2,Lightweight,2025-08-23
1558,fabricio_camoes,Fabricio Camoes,805.4,764.2,6,0,,2014-10-25
1559,uran_satybaldiev,Uran Satybaldiev,805.3,805.3,2,1,Light Heavyweight,2025-08-23
1560,dongi_yang,Dongi Yang,805.3,795.1,5,1,,2015-11-28
1561,randa_markos,Randa Markos,805.2,760.7,18,1,Women's Strawweight,2021-10-23
1562,marcandre_barriault,Marcandre Barriault,805.1,761.0,16,0,Middleweight,2026-02-07
1563,gabriel_santos,Gabriel Santos,805.1,805.1,4,2,Featherweight,2025-02-08
1564,leonard_garcia,Leonard Garcia,805.0,731.2,9,0,,2013-04-27
1565,alessandro_costa,Alessandro Costa,805.0,800.5,6,1,Flyweight,2026-04-04
1566,mark_godbeer,Mark Godbeer,805.0,783.4,4,0,,2018-03-17
1567,kody_steele,Kody Steele,805.0,804.9,2,1,Lightweight,2026-05-02
1568,carlos_vera,Carlos Vera,804.9,804.9,2,1,Bantamweight,2025-03-15
1569,tae_hyun_bang,Tae Hyun Bang,804.8,784.8,5,0,,2016-09-03
1570,khalid_taha,Khalid Taha,804.8,753.0,5,0,Bantamweight,2022-09-03
1571,garreth_mclellan,Garreth Mclellan,804.8,752.3,5,0,,2017-03-11
1572,alessio_di_chirico,Alessio Di Chirico,804.8,753.4,11,0,Middleweight,2022-09-03
1573,preston_parsons,Preston Parsons,804.7,767.9,6,0,Welterweight,2025-01-11
1574,cortney_casey,Cortney Casey,804.7,781.2,15,0,Women's Flyweight,2022-07-09
1575,dwayne_cason,Dwayne Cason,804.7,804.7,2,1,,1997-10-17
1576,wellington_turman,Wellington Turman,804.7,757.2,9,0,Welterweight,2023-12-02
1577,lina_lansberg,Lina Lansberg,804.6,760.4,11,0,Women's Bantamweight,2023-02-18
1578,patricio_pitbull,Patricio Pitbull,804.6,785.8,3,0,Featherweight,2026-04-11
1579,justin_edwards,Justin Edwards,804.6,753.2,7,0,,2015-06-06
1580,hannah_cifers,Hannah Cifers,804.2,735.2,7,0,,2020-08-29
1581,nick_sanzo,Nick Sanzo,804.2,804.2,2,1,,1997-02-07
1582,joe_soto,Joe Soto,804.1,774.5,8,0,,2018-02-03
1583,eddie_wineland,Eddie Wineland,804.1,757.3,16,0,Bantamweight,2022-06-18
1584,kyle_daukaus,Kyle Daukaus,804.0,804.0,8,2,Middleweight,2025-11-15
1585,bassil_hafez,Bassil Hafez,803.9,783.2,3,0,Welterweight,2024-11-16
1586,maxim_grishin,Maxim Grishin,803.9,788.7,5,0,Light Heavyweight,2023-06-03
1587,muin_gafurov,Muin Gafurov,803.8,784.5,5,0,Bantamweight,2026-02-07
1588,joe_moreira,Joe Moreira,803.7,803.7,2,1,,1997-07-27
1589,dominique_steele,Dominique Steele,803.6,757.8,5,0,,2017-06-10
1590,wu_yanan,Wu Yanan,803.5,743.5,6,0,Women's Bantamweight,2022-08-20
1591,caolan_loughran,Caolan Loughran,803.3,801.4,4,1,Bantamweight,2025-03-22
1592,rameau_thierry_sokoudjou,Rameau Thierry Sokoudjou,803.3,782.1,3,0,,2008-10-18
1593,alex_nicholson,Alex Nicholson,803.2,770.3,4,0,,2017-05-28
1594,willie_gates,Willie Gates,803.2,766.6,4,0,,2016-05-08
1595,keith_rockel,Keith Rockel,803.1,803.1,2,1,,2003-11-21
1596,sai_wang,Sai Wang,803.0,803.0,2,1,,2014-08-23
1597,teemu_packalen,Teemu Packalen,803.0,761.2,4,0,,2019-09-07
1598,robert_bryczek,Robert Bryczek,803.0,786.6,3,0,Middleweight,2026-05-02
1599,dan_argueta,Dan Argueta,802.9,763.9,4,0,Bantamweight,2024-10-12
1600,bekzat_almakhan,Bekzat Almakhan,802.9,785.5,3,0,Bantamweight,2025-11-22
1601,justin_buchholz,Justin Buchholz,802.9,756.0,5,0,,2010-02-06
1602,cody_gibson,Cody Gibson,802.9,747.1,10,0,Bantamweight,2025-10-18
1603,ryan_benoit,Ryan Benoit,802.8,764.4,9,0,,2021-07-31
1604,vik_grujic,Vik Grujic,802.7,763.9,4,0,,2015-05-09
1605,ian_mccall,Ian Mccall,802.6,790.8,6,0,,2015-01-31
1606,gustavo_lopez,Gustavo Lopez,802.5,781.9,4,0,Bantamweight,2021-09-18
1607,dontale_mayes,Dontale Mayes,802.5,759.2,11,0,Heavyweight,2025-05-03
1608,per_eklund,Per Eklund,802.5,778.7,3,0,,2009-02-21
1609,claudio_ribeiro,Claudio Ribeiro,802.3,763.4,4,0,Middleweight,2024-03-02
1610,jeremy_kimball,Jeremy Kimball,802.3,761.0,4,0,,2018-07-22
1611,aoriqileng,Aoriqileng,802.3,798.5,8,1,Bantamweight,2025-10-18
1612,john_yannis,John Yannis,802.3,802.3,2,1,Bantamweight,2026-04-18
1613,henry_martinez,Henry Martinez,802.2,780.5,3,0,,2012-12-08
1614,aaron_pico,Aaron Pico,802.0,802.0,2,1,Featherweight,2026-04-11
1615,vagner_rocha,Vagner Rocha,802.0,762.1,4,0,,2014-11-07
1616,marcus_bossett,Marcus Bossett,802.0,782.2,3,0,,1996-12-07
1617,katsuhisa_fujii,Katsuhisa Fujii,802.0,802.0,2,1,,1999-11-19
1618,brad_kohler,Brad Kohler,801.9,801.9,2,1,,1999-09-24
1619,mickael_lebout,Mickael Lebout,801.9,785.7,3,0,,2015-10-24
1620,oluwale_bamgbose,Oluwale Bamgbose,801.8,748.7,5,0,,2017-12-16
1621,luigi_vendramini,Luigi Vendramini,801.8,765.5,4,0,Lightweight,2021-09-04
1622,scott_smith,Scott Smith,801.7,765.3,4,0,,2007-06-16
1623,lara_procopio,Lara Procopio,801.6,781.7,3,0,,2021-06-19
1624,junior_tafa,Junior Tafa,801.5,774.2,8,1,Light Heavyweight,2026-05-02
1625,david_michaud,David Michaud,801.5,781.8,3,0,,2015-04-25
1626,michael_aswell_jr,Michael Aswell Jr,801.5,784.3,3,0,Featherweight,2026-03-21
1627,brandon_davis,Brandon Davis,801.4,744.8,9,0,Bantamweight,2022-10-15
1628,steven_nguyen,Steven Nguyen,801.4,801.4,2,1,Featherweight,2025-07-26
1629,geza_kalman,Geza Kalman,801.4,801.4,2,1,,1996-07-12
1630,ivana_petrovic,Ivana Petrovic,801.3,772.9,4,0,Women's Flyweight,2025-05-03
1631,steve_bruno,Steve Bruno,801.2,783.8,3,0,,2009-02-07
1632,karlos_vemola,Karlos Vemola,801.2,762.4,6,0,,2013-06-08
1633,adam_fugitt,Adam Fugitt,801.2,752.3,6,0,Welterweight,2026-01-24
1634,denis_kang,Denis Kang,801.2,786.4,3,0,,2009-11-14
1635,gina_mazany,Gina Mazany,801.1,729.6,8,0,Women's Flyweight,2022-04-30
1636,joachim_christensen,Joachim Christensen,801.1,759.9,4,0,,2017-06-25
1637,rafael_cavalcante,Rafael Cavalcante,801.1,761.8,5,0,,2016-02-06
1638,michael_kuiper,Michael Kuiper,801.1,765.3,4,0,,2013-10-26
1639,kuniyoshi_hironaka,Kuniyoshi Hironaka,801.1,765.8,4,0,,2008-04-19
1640,matt_sayles,Matt Sayles,801.0,764.5,4,0,Lightweight,2021-12-18
1641,artem_lobov,Artem Lobov,801.0,766.7,7,0,,2018-10-27
1642,albert_morales,Albert Morales,801.0,746.4,6,0,,2018-02-24
1643,rafael_alves,Rafael Alves,801.0,770.5,4,0,Lightweight,2023-02-25
1644,david_bielkheden,David Bielkheden,800.9,782.2,3,0,,2009-04-18
1645,johnny_munoz,Johnny Munoz,800.9,769.7,6,0,Bantamweight,2023-10-07
1646,maki_pitolo,Maki Pitolo,800.9,733.4,6,0,Middleweight,2021-12-04
1647,chris_barnett,Chris Barnett,800.9,768.4,6,0,Heavyweight,2025-10-25
1648,mads_burnell,Mads Burnell,800.8,782.9,3,0,,2018-05-27
1649,jason_high,Jason High,800.7,786.0,5,0,,2014-06-07
1650,christian_morecraft,Christian Morecraft,800.6,766.2,4,0,,2012-01-20
1651,vernon_white,Vernon White,800.5,785.6,2,0,,2004-08-21
1652,alex_da_silva,Alex Da Silva,800.4,772.7,4,0,Lightweight,2022-06-04
1653,andy_ogle,Andy Ogle,800.4,739.5,6,0,,2015-01-24
1654,jose_johnson,Jose Johnson,800.2,764.2,4,0,Flyweight,2025-01-11
1655,gilbert_urbina,Gilbert Urbina,800.2,762.8,4,0,Welterweight,2025-08-09
1656,mark_vologdin,Mark Vologdin,800.2,800.2,1,0,Catch Weight,2026-04-18
1657,joseph_holmes,Joseph Holmes,800.2,762.1,4,0,Middleweight,2023-05-06
1658,tresean_gore,Tresean Gore,800.1,786.3,7,1,Middleweight,2026-04-04
1659,orlando_wiet,Orlando Wiet,800.0,800.0,2,1,,1994-03-11
1660,deanna_bennett,Deanna Bennett,800.0,800.0,1,0,,2017-12-01
1661,anthony_birchak,Anthony Birchak,800.0,755.0,6,0,,2021-04-17
1662,harold_howard,Harold Howard,800.0,776.3,3,0,,1995-09-08
1663,tai_bowden,Tai Bowden,800.0,800.0,2,1,,1996-12-07
1664,john_gunderson,John Gunderson,800.0,786.7,3,0,,2010-09-15
1665,jack_nilson,Jack Nilson,800.0,800.0,2,1,,1997-05-30
1666,jason_delucia,Jason Delucia,800.0,776.3,3,0,,1999-11-19
1667,alfonso_alcarez,Alfonso Alcarez,800.0,800.0,1,0,,1999-09-24
1668,vince_morales,Vince Morales,800.0,726.7,12,0,Bantamweight,2026-05-02
1669,chris_brennan,Chris Brennan,800.0,781.3,3,0,,2002-01-11
1670,melinda_fabian,Melinda Fabian,800.0,786.3,2,0,,2018-06-23
1671,cal_worsham,Cal Worsham,800.0,782.8,3,0,,1996-12-07
1672,milton_vieira,Milton Vieira,800.0,785.8,2,0,,2013-01-19
1673,rob_macdonald,Rob Macdonald,799.9,778.1,3,0,,2006-08-26
1674,chase_sherman,Chase Sherman,799.9,713.8,15,0,Heavyweight,2023-05-13
1675,anthony_hamilton,Anthony Hamilton,799.8,733.3,10,0,,2017-11-18
1676,viktor_pesta,Viktor Pesta,799.8,745.9,5,0,,2017-01-15
1677,rafaello_oliveira,Rafaello Oliveira,799.8,744.1,8,0,,2014-02-22
1678,travis_fulton,Travis Fulton,799.8,799.8,2,1,,1999-07-16
1679,melissa_martinez,Melissa Martinez,799.8,778.5,3,0,Women's Strawweight,2025-07-12
1680,shane_campbell,Shane Campbell,799.8,749.3,5,0,,2016-08-27
1681,dale_hartt,Dale Hartt,799.7,781.4,3,0,,2009-06-13
1682,steven_peterson,Steven Peterson,799.6,774.6,8,0,Featherweight,2023-03-25
1683,gil_castillo,Gil Castillo,799.6,783.0,3,0,,2002-11-22
1684,liana_jojua,Liana Jojua,799.5,762.7,4,0,Women's Flyweight,2021-11-13
1685,thomas_petersen,Thomas Petersen,799.5,792.6,6,1,Heavyweight,2026-04-04
1686,kyle_nelson,Kyle Nelson,799.5,783.7,12,0,Lightweight,2026-03-28
1687,christian_colombo,Christian Colombo,799.5,758.5,3,0,,2017-10-28
1688,malcolm_gordon,Malcolm Gordon,799.5,747.8,7,0,Flyweight,2024-01-20
1689,cyril_asker,Cyril Asker,799.5,779.5,5,0,,2018-02-10
1690,alvin_robinson,Alvin Robinson,799.5,763.1,4,0,,2008-11-15
1691,brad_scott,Brad Scott,799.5,765.6,8,0,,2018-05-27
1692,jesse_bongfeldt,Jesse Bongfeldt,799.4,778.5,2,0,,2011-06-11
1693,jose_ochoa,Jose Ochoa,799.4,799.4,4,1,Flyweight,2026-05-09
1694,cj_fernandes,Cj Fernandes,799.3,799.3,1,0,,2000-09-22
1695,yao_zhikui,Yao Zhikui,799.2,760.9,4,0,,2016-11-26
1696,kyle_bochniak,Kyle Bochniak,799.2,757.5,7,0,,2019-10-18
1697,clay_collard,Clay Collard,799.2,770.2,4,0,,2015-09-05
1698,heath_herring,Heath Herring,799.1,776.1,5,0,Heavyweight,2008-08-09
1699,jake_rosholt,Jake Rosholt,799.0,783.6,3,0,,2009-11-21
1700,jason_gonzalez,Jason Gonzalez,798.8,767.7,4,0,,2019-04-27
1701,priscila_cachoeira,Priscila Cachoeira,798.8,761.7,13,0,Women's Bantamweight,2026-02-07
1702,pawel_pawlak,Pawel Pawlak,798.7,781.6,3,0,,2015-07-18
1703,yaotzin_meza,Yaotzin Meza,798.6,770.4,6,0,,2016-02-27
1704,ryo_chonan,Ryo Chonan,798.5,768.6,4,0,,2009-04-18
1705,mitch_clarke,Mitch Clarke,798.5,754.5,7,0,,2017-09-09
1706,dong_hyun_ma,Dong Hyun Ma,798.5,750.5,8,0,,2019-12-21
1707,patrick_williams,Patrick Williams,798.5,759.7,4,0,,2018-04-14
1708,george_roop,George Roop,798.4,754.2,13,0,,2015-09-26
1709,jason_witt,Jason Witt,798.3,750.5,6,0,Catch Weight,2022-08-13
1710,jeka_saragih,Jeka Saragih,798.3,755.7,4,0,Featherweight,2025-06-07
1711,bruna_brasil,Bruna Brasil,798.3,771.3,8,0,Women's Strawweight,2026-03-28
1712,mike_ricci,Mike Ricci,798.2,786.9,3,0,,2013-09-21
1713,andre_soukhamthath,Andre Soukhamthath,798.2,767.4,7,0,,2019-08-31
1714,nate_mohr,Nate Mohr,798.2,757.7,4,0,,2009-01-17
1715,chris_fishgold,Chris Fishgold,798.2,768.8,4,0,,2020-07-15
1716,chris_tuchscherer,Chris Tuchscherer,798.2,755.6,4,0,,2011-02-26
1717,seo_hee_ham,Seo Hee Ham,798.2,768.6,4,0,,2016-11-26
1718,junior_assuncao,Junior Assuncao,798.1,784.1,5,0,,2011-12-30
1719,akbarh_arreola,Akbarh Arreola,798.1,767.0,4,0,,2015-11-14
1720,alice_ardelean,Alice Ardelean,798.1,798.1,4,2,Women's Strawweight,2025-11-01
1721,ian_entwistle,Ian Entwistle,798.0,777.9,3,0,,2016-04-10
1722,pete_rodriguez,Pete Rodriguez,798.0,776.3,3,0,Welterweight,2024-02-03
1723,scott_morris,Scott Morris,798.0,798.0,2,1,,1994-03-11
1724,ihor_potieria,Ihor Potieria,798.0,733.0,8,0,Middleweight,2025-01-11
1725,steven_graham,Steven Graham,798.0,798.0,2,1,,1997-05-30
1726,djorden_santos,Djorden Santos,798.0,779.5,3,0,Middleweight,2026-05-09
1727,tra_telligman,Tra Telligman,798.0,748.2,5,0,,2005-08-20
1728,todd_medina,Todd Medina,798.0,798.0,2,1,,1995-04-07
1729,wes_schultz,Wes Schultz,798.0,798.0,2,1,Middleweight,2026-05-02
1730,jai_herbert,Jai Herbert,798.0,798.0,10,1,Lightweight,2026-04-18
1731,louis_gaudinot,Louis Gaudinot,798.0,766.7,4,0,,2015-01-03
1732,daniel_spitz,Daniel Spitz,797.9,762.3,4,0,,2019-10-18
1733,alex_chambers,Alex Chambers,797.8,744.1,5,0,,2018-09-22
1734,jonathan_meunier,Jonathan Meunier,797.8,797.8,2,1,,2016-11-26
1735,julia_polastri,Julia Polastri,797.8,783.5,5,0,Women's Strawweight,2026-04-25
1736,tofiq_musayev,Tofiq Musayev,797.7,797.7,2,1,Lightweight,2026-03-28
1737,matt_dwyer,Matt Dwyer,797.7,764.9,4,0,,2016-01-30
1738,brendan_oreilly,Brendan Oreilly,797.6,762.2,4,0,,2016-12-03
1739,klidson_abreu,Klidson Abreu,797.4,783.2,3,0,,2019-11-09
1740,charles_mccarthy,Charles Mccarthy,797.4,780.5,3,0,,2008-04-19
1741,luke_zachrich,Luke Zachrich,797.2,775.5,3,0,,2014-11-07
1742,gasan_umalatov,Gasan Umalatov,797.0,768.7,4,0,,2015-11-07
1743,josh_fremd,Josh Fremd,797.0,768.5,6,0,Middleweight,2024-07-13
1744,felipe_bunes,Felipe Bunes,796.8,769.4,4,0,Flyweight,2026-02-28
1745,riki_fukuda,Riki Fukuda,796.6,783.5,5,0,,2013-03-02
1746,frank_camacho,Frank Camacho,796.6,731.4,8,0,Lightweight,2022-05-14
1747,denis_tiuliulin,Denis Tiuliulin,796.6,734.4,6,0,Middleweight,2024-08-03
1748,mario_miranda,Mario Miranda,796.5,771.1,4,0,,2011-03-26
1749,irwin_rivera,Irwin Rivera,796.5,785.0,3,0,,2020-09-19
1750,joe_doerksen,Joe Doerksen,796.4,735.0,9,0,,2010-12-11
1751,lucas_rocha,Lucas Rocha,796.4,796.4,2,1,Flyweight,2025-10-11
1752,ozzy_diaz,Ozzy Diaz,796.4,778.9,3,0,Middleweight,2026-05-09
1753,dustin_pague,Dustin Pague,796.3,737.5,6,0,,2013-10-19
1754,ron_stallings,Ron Stallings,796.2,788.9,3,0,,2015-09-05
1755,phil_harris,Phil Harris,796.2,760.6,4,0,,2014-07-19
1756,dan_bobish,Dan Bobish,796.1,796.1,2,1,,1997-07-27
1757,felipe_dos_santos,Felipe Dos Santos,796.1,763.4,4,0,Flyweight,2025-03-22
1758,robert_sanchez,Robert Sanchez,796.1,783.2,3,0,,2018-09-08
1759,elise_reed,Elise Reed,795.9,774.9,9,0,Women's Strawweight,2025-05-17
1760,aaron_rosa,Aaron Rosa,795.8,776.2,3,0,,2012-03-02
1761,nathan_coy,Nathan Coy,795.6,780.6,3,0,,2017-04-15
1762,raphael_pessoa,Raphael Pessoa,795.5,775.8,3,0,,2020-07-25
1763,joby_sanchez,Joby Sanchez,795.5,742.4,5,0,,2018-11-10
1764,darrell_horcher,Darrell Horcher,795.5,761.0,4,0,,2018-11-30
1765,callan_potter,Callan Potter,795.3,777.2,3,0,,2020-02-22
1766,abdulkareem_alselwady,Abdulkareem Alselwady,795.3,795.3,2,1,Lightweight,2026-03-21
1767,matheus_camilo,Matheus Camilo,795.2,795.2,2,1,Lightweight,2025-11-15
1768,amanda_cooper,Amanda Cooper,795.2,763.2,6,0,,2018-11-10
1769,jesse_taylor,Jesse Taylor,795.1,795.1,2,1,,2017-07-07
1770,richie_vaculik,Richie Vaculik,795.0,758.0,4,0,,2015-11-14
1771,dhiego_lima,Dhiego Lima,795.0,750.9,11,0,,2021-06-19
1772,ernesta_kareckaite,Ernesta Kareckaite,794.9,776.1,3,0,Catch Weight,2026-02-28
1773,felipe_colares,Felipe Colares,794.9,766.6,6,0,Featherweight,2022-05-21
1774,jared_vanderaa,Jared Vanderaa,794.8,723.9,7,0,Heavyweight,2022-10-29
1775,cody_pfister,Cody Pfister,794.7,759.9,4,0,,2016-07-13
1776,frankie_perez,Frankie Perez,794.7,765.5,4,0,,2017-07-22
1777,tereza_bleda,Tereza Bleda,794.6,776.2,3,0,Women's Flyweight,2025-12-13
1778,terry_martin,Terry Martin,794.6,764.1,6,0,,2008-02-02
1779,david_zawada,David Zawada,794.6,773.4,5,0,Welterweight,2021-09-04
1780,jared_hamman,Jared Hamman,794.5,738.2,7,0,,2013-08-31
1781,john_salter,John Salter,794.5,778.1,3,0,,2010-08-28
1782,brendson_ribeiro,Brendson Ribeiro,794.4,745.4,7,0,Light Heavyweight,2026-04-04
1783,mike_guymon,Mike Guymon,794.2,758.1,4,0,,2011-01-22
1784,eddie_yagin,Eddie Yagin,794.2,794.2,2,1,,2012-04-21
1785,mallory_martin,Mallory Martin,794.2,760.4,4,0,Women's Strawweight,2021-12-04
1786,jamie_pickett,Jamie Pickett,794.1,717.0,9,0,Middleweight,2024-03-02
1787,william_macario,William Macario,794.0,756.1,4,0,,2015-02-22
1788,matt_hobar,Matt Hobar,793.9,778.0,3,0,,2014-12-06
1789,guido_cannetti,Guido Cannetti,793.8,769.8,10,0,Bantamweight,2023-03-11
1790,gabriel_miranda,Gabriel Miranda,793.8,756.7,4,0,Featherweight,2025-03-29
1791,jerrod_sanders,Jerrod Sanders,793.7,777.9,3,0,,2016-07-07
1792,daniel_barez,Daniel Barez,793.6,775.6,3,0,Flyweight,2025-03-15
1793,valmir_lazaro,Valmir Lazaro,793.6,781.8,3,0,,2015-11-21
1794,lucas_alexander,Lucas Alexander,793.6,749.4,4,0,Featherweight,2025-02-01
1795,anton_kuivanen,Anton Kuivanen,793.5,773.9,3,0,,2013-02-23
1796,orion_cosce,Orion Cosce,793.5,770.3,3,0,Welterweight,2023-05-20
1797,renee_forte,Renee Forte,793.5,759.0,4,0,,2014-03-15
1798,jake_collier,Jake Collier,793.4,737.9,14,0,Heavyweight,2023-09-23
1799,andreas_michailidis,Andreas Michailidis,793.4,753.3,4,0,Welterweight,2022-06-04
1800,sultan_aliev,Sultan Aliev,793.1,790.7,4,1,,2019-04-20
1801,jinh_yu_frey,Jinh Yu Frey,793.1,739.7,8,0,Women's Strawweight,2023-10-21
1802,maria_oliveira,Maria Oliveira,792.9,761.6,4,0,Women's Strawweight,2023-06-10
1803,marcus_levesseur,Marcus Levesseur,792.6,769.2,3,0,,2012-12-08
1804,josh_parisian,Josh Parisian,792.5,739.4,7,0,Heavyweight,2024-03-09
1805,kevin_casey,Kevin Casey,792.5,761.1,5,0,,2016-08-27
1806,kaan_ofli,Kaan Ofli,792.2,792.2,4,2,Featherweight,2026-01-31
1807,benardo_sopaj,Benardo Sopaj,791.7,791.7,2,1,Bantamweight,2025-01-18
1808,wes_sims,Wes Sims,791.7,751.2,3,0,,2004-04-02
1809,bruno_santos,Bruno Santos,791.7,774.8,3,0,,2014-10-04
1810,veronica_hardy,Veronica Hardy,791.6,790.6,10,1,Women's Flyweight,2025-10-04
1811,alexander_munoz,Alexander Munoz,791.3,791.3,3,1,Lightweight,2023-07-15
1812,eric_mcconico,Eric Mcconico,791.1,784.7,4,1,Middleweight,2026-04-25
1813,jordan_griffin,Jordan Griffin,791.0,758.3,5,0,,2021-04-10
1814,tj_brown,Tj Brown,790.9,766.2,8,0,Featherweight,2023-10-14
1815,matt_grice,Matt Grice,790.7,735.2,7,0,,2013-02-23
1816,mitch_raposo,Mitch Raposo,790.6,790.6,3,1,Flyweight,2025-10-25
1817,augusto_mendes,Augusto Mendes,790.5,777.3,3,0,,2017-04-15
1818,kazula_vargas,Kazula Vargas,790.4,771.6,4,0,Lightweight,2022-03-19
1819,cristiano_marcello,Cristiano Marcello,790.4,756.8,4,0,,2014-02-15
1820,zac_pauga,Zac Pauga,790.2,754.0,4,0,Light Heavyweight,2024-02-10
1821,alex_andrade,Alex Andrade,790.1,790.1,1,0,,2000-06-09
1822,dean_barry,Dean Barry,790.0,790.0,1,0,Welterweight,2022-04-23
1823,igor_severino,Igor Severino,790.0,790.0,1,0,Flyweight,2024-03-23
1824,luiz_dutra,Luiz Dutra,790.0,766.6,2,0,,2015-05-30
1825,chris_dempsey,Chris Dempsey,789.9,748.4,4,0,,2016-02-27
1826,losene_keita,Losene Keita,789.8,789.8,1,0,Featherweight,2026-03-21
1827,jared_gooden,Jared Gooden,789.7,766.0,7,0,Welterweight,2024-10-12
1828,amaury_bitetti,Amaury Bitetti,789.6,789.6,2,1,,2000-06-09
1829,dennis_buzukja,Dennis Buzukja,789.2,756.6,5,0,Featherweight,2026-04-18
1830,saygid_izagakhmaev,Saygid Izagakhmaev,789.2,789.2,1,0,Welterweight,2025-11-22
1831,yohan_lainesse,Yohan Lainesse,789.2,750.6,4,0,Welterweight,2024-01-20
1832,rolando_bedoya,Rolando Bedoya,789.0,748.0,4,0,Lightweight,2025-09-27
1833,roger_narvaez,Roger Narvaez,789.0,769.2,3,0,,2015-03-14
